("", [42])
("extant", [2])
("extemporal", [2])
("extempore", [2])
("extend", [7])
("extended", [3])
("extent", [2])
("extenuate", [2])
("extenuates", [1])
("exterior", [1])
("exteriors", [1])
("extermined", [1])
("external", [2])
("extinguit", [1])
("extirp", [1])
("extirpate", [1])
("extol", [1])
("extort", [4])
("extracted", [1])
("extracting", [2])
("extraordinary", [3])
("extravagancy", [1])
("extravagant", [1])
("extreme", [4])
("extremely", [1])
("extremes", [3])
("extremest", [4])
("extremity", [14])
("exult", [2])
("exultation", [1])
("eyasmusket", [1])
("eye", [154])
("eyeball", [1])
("eyeballs", [2])
("eyebeams", [1])
("eyebrow", [1])
("eyebrows", [2])
("eyeby", [1])
("eyed", [2])
("eyeglass", [1])
("eyelids", [6])
("eyeoffending", [1])
("eyes", [226])
("eyesight", [3])
("eyesore", [1])
("eyest", [1])
("eyestrings", [1])
("eyewink", [1])
("eyne", [4])
("fa", [3])
("fabian", [73])
("fable", [2])
("fabric", [2])
("face", [133])
("faced", [4])
("facere", [1])
("faces", [17])
("facility", [2])
("facing", [1])
("facit", [2])
("fact", [5])
("faction", [4])
("factions", [2])
("factious", [2])
("factor", [1])
("factors", [1])
("fade", [2])
("faded", [2])
("fadge", [2])
("fading", [2])
("fadings", [1])
("fail", [21])
("faild", [1])
("failing", [4])
("fails", [3])
("fain", [22])
("faint", [7])
("fainted", [1])
("fainter", [1])
("fainting", [2])
("faints", [2])
("fair", [306])
("fairbetrothed", [1])
("fairer", [16])
("fairest", [29])
("fairfaced", [1])
("fairies", [23])
("fairings", [1])
("fairly", [21])
("fairness", [2])
("fairs", [4])
("fairst", [2])
("fairy", [12])
("fairylike", [1])
("fait", [1])
("faith", [174])
("faithful", [11])
("faithfullst", [1])
("faithfully", [4])
("faithfulness", [2])
("faithless", [2])
("faiths", [1])
("falchion", [1])
("falcon", [5])
("falconbridge", [3])
("fall", [87])
("fallacy", [1])
("fallen", [7])
("falleth", [1])
("fallible", [1])
("falling", [12])
("falln", [4])
("fallnoff", [1])
("fallow", [2])
("falls", [21])
("false", [105])
("falsehearted", [1])
("falsehood", [13])
("falsehoodfalsehood", [1])
("falsely", [5])
("falseness", [1])
("falser", [1])
("falsing", [1])
("falstaff", [179])
("falstaffs", [7])
("fame", [22])
("famed", [3])
("fames", [1])
("familiar", [13])
("familiarbut", [1])
("familiarity", [2])
("familiarly", [1])
("familys", [1])
("famine", [1])
("famish", [2])
("famishd", [1])
("famished", [1])
("famous", [7])
("fan", [5])
("fanatical", [1])
("fancies", [6])
("fancy", [26])
("fancymonger", [1])
("fancys", [3])
("fanes", [1])
("fang", [1])
("fangled", [1])
("fangs", [2])
("fannd", [1])
("fans", [1])
("fantastic", [2])
("fantastical", [11])
("fantasy", [4])
("fap", [1])
("far", [80])
("fardel", [7])
("fardingales", [1])
("fare", [59])
("fares", [8])
("farewell", [90])
("farewells", [1])
("farm", [1])
("farmers", [2])
("farmhouse", [1])
("farther", [17])
("farthest", [5])
("farthing", [2])
("farthingale", [1])
("farthings", [1])
("farthingsremunerationwhats", [1])
("fartuous", [1])
("fashion", [52])
("fashionable", [1])
("fashiond", [2])
("fashioning", [2])
("fashionmonging", [1])
("fashions", [5])
("fast", [50])
("fasten", [2])
("fastend", [4])
("faster", [9])
("fastest", [1])
("fastgrowing", [1])
("fasting", [8])
("fastingdays", [1])
("fasts", [1])
("fat", [32])
("fatal", [4])
("fate", [16])
("fated", [1])
("fates", [6])
("father", [329])
("fatherly", [3])
("fathers", [79])
("fathom", [3])
("fathomless", [1])
("fathoms", [3])
("fattest", [1])
("fault", [66])
("faults", [36])
("fauste", [1])
("faustuses", [1])
("favour", [46])
("favourable", [2])
("favourd", [1])
("favourer", [1])
("favourers", [1])
("favourfor", [2])
("favourites", [1])
("favours", [16])
("fawn", [2])
("fawning", [1])
("fay", [1])
("fe", [4])
("fealty", [1])
("fear", [185])
("feard", [8])
("fearful", [16])
("fearfully", [2])
("fearing", [5])
("fearless", [1])
("fears", [15])
("fearst", [3])
("feast", [38])
("feasted", [2])
("feasting", [2])
("feasto", [1])
("feasts", [6])
("feat", [5])
("feated", [1])
("feater", [1])
("feather", [8])
("featherbed", [1])
("featherd", [1])
("feathers", [3])
("featly", [2])
("feats", [4])
("feature", [4])
("featured", [1])
("features", [3])
("february", [1])
("fecks", [1])
("fed", [12])
("federary", [1])
("fee", [7])
("feeble", [2])
("feed", [35])
("feeder", [2])
("feeders", [1])
("feedeth", [1])
("feeding", [2])
("feeds", [4])
("feedst", [1])
("feefarm", [1])
("feel", [32])
("feelers", [1])
("feeling", [11])
("feelingly", [3])
("feels", [4])
("feelt", [3])
("fees", [2])
("feesimple", [2])
("feet", [19])
("fehemently", [1])
("feign", [5])
("feigned", [2])
("feigning", [3])
("felicity", [1])
("fell", [25])
("fellest", [1])
("fellow", [116])
("fellowly", [1])
("fellowministers", [1])
("fellows", [25])
("fellowscholars", [1])
("fellowschoolmaster", [1])
("fellowship", [1])
("fellowships", [1])
("fellowst", [1])
("fells", [1])
("felony", [1])
("felt", [10])
("feltst", [1])
("female", [6])
("females", [1])
("femalewhich", [1])
("feminine", [1])
("fen", [2])
("fence", [7])
("fenced", [1])
("fencer", [1])
("fencers", [1])
("fencing", [2])
("fens", [1])
("fenton", [45])
("feodary", [2])
("ferdinand", [175])
("fere", [1])
("ferry", [1])
("fertile", [5])
("fertilefresh", [1])
("fervor", [3])
("fery", [6])
("feste", [1])
("festinately", [1])
("festival", [3])
("festivals", [1])
("festivity", [1])
("fetch", [62])
("fetches", [2])
("fetching", [1])
("fetter", [3])
("fetterd", [1])
("feud", [1])
("fever", [12])
("feverous", [2])
("few", [19])
("fewness", [1])
("fico", [1])
("fiction", [1])
("fiddler", [3])
("fidele", [9])
("fideles", [1])
("fidelicet", [2])
("fidelity", [1])
("fides", [1])
("fie", [73])
("field", [38])
("fields", [9])
("fiend", [23])
("fiends", [3])
("fierce", [5])
("fierceness", [1])
("fiery", [7])
("fife", [2])
("fifteen", [8])
("fifth", [8])
("fifty", [9])
("fight", [51])
("fighter", [3])
("fighting", [5])
("fightinghark", [1])
("fights", [2])
("figure", [17])
("figures", [6])
("figuring", [1])
("filberts", [1])
("filching", [1])
("file", [2])
("filed", [3])
("fill", [18])
("filld", [7])
("fillhorse", [1])
("filling", [2])
("fillip", [1])
("fills", [2])
("filth", [3])
("filthy", [4])
("filthymantled", [1])
("fin", [2])
("finally", [1])
("finchegg", [1])
("find", [186])
("finder", [2])
("findest", [1])
("finding", [6])
("findings", [1])
("finds", [10])
("findst", [1])
("fine", [41])
("finebaited", [1])
("fined", [1])
("finely", [9])
("finem", [1])
("fineness", [3])
("finer", [5])
("finest", [4])
("finger", [23])
("fingerd", [1])
("fingerend", [1])
("fingering", [3])
("fingers", [13])
("finish", [3])
("finishd", [4])
("finished", [1])
("finny", [1])
("fins", [1])
("firago", [1])
("fire", [79])
("firebrand", [2])
("fired", [2])
("firenew", [2])
("firerobed", [1])
("fires", [7])
("firework", [1])
("firing", [1])
("firm", [18])
("firmament", [1])
("firmly", [4])
("first", [381])
("firstborn", [3])
("firstfor", [1])
("firstfruits", [1])
("firstlings", [1])
("firstperchance", [1])
("firsts", [1])
("fish", [32])
("fishd", [1])
("fished", [1])
("fisherman", [34])
("fishermen", [5])
("fishermens", [1])
("fishers", [2])
("fishes", [4])
("fist", [2])
("fisting", [1])
("fit", [64])
("fitchew", [1])
("fitly", [1])
("fitment", [2])
("fitness", [3])
("fits", [20])
("fitted", [7])
("fitter", [3])
("fittest", [2])
("fitteth", [1])
("fitting", [2])
("fittst", [1])
("five", [46])
("fiveandthirty", [1])
("fivefingertied", [1])
("fivefold", [1])
("fives", [1])
("fivescore", [2])
("fixd", [5])
("fixed", [4])
("fixes", [1])
("fixing", [3])
("fixture", [2])
("fixure", [1])
("flags", [1])
("flame", [6])
("flamecoloured", [1])
("flamed", [2])
("flames", [2])
("flaming", [1])
("flannel", [1])
("flap", [1])
("flapdragon", [1])
("flapdragoned", [1])
("flapeard", [1])
("flapjacks", [1])
("flaring", [1])
("flash", [1])
("flashes", [1])
("flask", [1])
("flat", [12])
("flatlong", [1])
("flatly", [2])
("flatness", [1])
("flats", [3])
("flatter", [4])
("flatterd", [2])
("flattered", [1])
("flatterer", [3])
("flattering", [6])
("flatters", [2])
("flattery", [6])
("flaunts", [1])
("flavius", [2])
("flaw", [2])
("flaws", [1])
("flax", [2])
("flaxwench", [1])
("flayed", [4])
("flaying", [1])
("flea", [3])
("fleas", [1])
("fled", [19])
("fledged", [1])
("flee", [1])
("fleece", [3])
("fleeces", [1])
("fleer", [1])
("fleerd", [1])
("fleet", [10])
("fleeter", [2])
("fleming", [1])
("flemish", [1])
("flesh", [64])
("fleshed", [1])
("fleshfly", [1])
("fleshmonger", [1])
("flew", [2])
("flexible", [1])
("flexure", [1])
("fliers", [1])
("flies", [14])
("flight", [15])
("flinch", [1])
("fling", [1])
("flint", [7])
("floated", [1])
("floating", [1])
("flock", [8])
("flocks", [1])
("flood", [11])
("floods", [3])
("floor", [3])
("flora", [1])
("florence", [2])
("florentine", [2])
("florentius", [1])
("florizel", [57])
("flote", [1])
("flourish", [13])
("flourishd", [1])
("flourisheth", [1])
("flout", [15])
("flouting", [3])
("flouts", [2])
("flow", [9])
("flowd", [1])
("flower", [13])
("flowerdeluce", [1])
("flowers", [29])
("flowery", [1])
("flowing", [1])
("flown", [2])
("flows", [5])
("flung", [1])
("flux", [2])
("fly", [51])
("flyblowing", [1])
("flying", [5])
("foamd", [1])
("foaming", [1])
("foams", [1])
("foamy", [1])
("focative", [2])
("foe", [7])
("foes", [8])
("fog", [2])
("foggy", [1])
("foh", [6])
("foi", [1])
("foil", [3])
("foild", [1])
("foiled", [1])
("foils", [1])
("foin", [1])
("foining", [1])
("foison", [3])
("fold", [3])
("folded", [2])
("folio", [1])
("folk", [1])
("folks", [8])
("follies", [5])
("follow", [94])
("followd", [8])
("followed", [9])
("follower", [4])
("followers", [11])
("following", [19])
("follows", [21])
("followst", [1])
("folly", [39])
("follyfalln", [1])
("follythe", [1])
("fond", [13])
("fonder", [1])
("fondly", [2])
("fondness", [1])
("font", [1])
("food", [30])
("fool", [208])
("foolbeggd", [1])
("foold", [1])
("fooleries", [1])
("foolery", [11])
("fooling", [9])
("foolish", [43])
("foolishly", [3])
("foolishness", [1])
("fools", [61])
("foolshead", [1])
("foot", [57])
("football", [1])
("footboy", [1])
("footfall", [1])
("footing", [6])
("footlicker", [1])
("footman", [4])
("footpath", [1])
("foppery", [3])
("for", [2806])
("forage", [1])
("foragers", [1])
("forbade", [1])
("forbear", [23])
("forbearance", [3])
("forbid", [26])
("forbidden", [1])
("forbiddenly", [1])
("forbids", [1])
("force", [32])
("forced", [9])
("forceful", [1])
("forceless", [1])
("forces", [4])
("forchallengers", [1])
("forcible", [1])
("forcibly", [1])
("forcing", [1])
("ford", [271])
("fords", [15])
("fore", [11])
("foreend", [1])
("forefendyour", [1])
("forego", [2])
("forehand", [2])
("forehead", [11])
("foreheads", [1])
("foreign", [2])
("foreknowledge", [1])
("foremost", [1])
("forenamed", [1])
("forerun", [1])
("forerunner", [1])
("forerunning", [1])
("foresaid", [2])
("foresaw", [1])
("foresay", [1])
("foresee", [1])
("foresees", [1])
("foreshow", [1])
("foreshowd", [1])
("forespent", [1])
("forespurrer", [1])
("forest", [42])
("forestall", [4])
("forestborn", [1])
("forester", [10])
("foresters", [2])
("foretell", [1])
("foretells", [1])
("forethinking", [1])
("foretold", [2])
("forever", [2])
("forewarn", [1])
("forfeit", [19])
("forfeiters", [1])
("forfeits", [3])
("forfeiture", [7])
("forfeitures", [1])
("forfend", [1])
("forgave", [1])
("forge", [2])
("forged", [1])
("forges", [1])
("forget", [25])
("forgets", [1])
("forgetst", [2])
("forgetting", [1])
("forgive", [23])
("forgiven", [1])
("forgiveness", [4])
("forgot", [32])
("forgotten", [2])
("forgotyour", [1])
("forhere", [1])
("forhis", [1])
("fork", [1])
("forkd", [1])
("forked", [2])
("forlorn", [3])
("form", [30])
("formal", [4])
("formally", [1])
("format", [1])
("formd", [3])
("formed", [1])
("former", [11])
("formerly", [2])
("formless", [1])
("forms", [9])
("fornication", [3])
("fornications", [1])
("fornicatress", [1])
("fors", [3])
("forsake", [2])
("forsaken", [1])
("forsooth", [22])
("forswear", [15])
("forsweart", [1])
("forswore", [7])
("forsworn", [31])
("fort", [37])
("forted", [1])
("forth", [111])
("forthcoming", [1])
("forthlight", [1])
("forthright", [1])
("forthrights", [1])
("forthwith", [7])
("fortified", [1])
("fortify", [1])
("fortitude", [1])
("fortnight", [2])
("fortuna", [1])
("fortunate", [5])
("fortunateunhappy", [1])
("fortune", [102])
("fortunes", [47])
("fortunesparentagegood", [1])
("fortunetell", [1])
("fortuneteller", [1])
("fortunetelling", [1])
("fortuneto", [1])
("forty", [9])
("forward", [35])
("forwardness", [2])
("foster", [1])
("fosterd", [1])
("fostering", [1])
("fosternurse", [1])
("fosters", [1])
("fought", [12])
("foul", [69])
("fouler", [2])
("foulest", [1])
("foully", [1])
("foulness", [3])
("foultainted", [1])
("found", [82])
("foundation", [2])
("foundations", [2])
("founderd", [1])
("fount", [1])
("fountain", [5])
("four", [52])
("fourscore", [10])
("fourteen", [6])
("fourth", [7])
("fowl", [8])
("fowls", [3])
("fox", [11])
("fraction", [1])
("fractions", [1])
("fragment", [1])
("fragments", [3])
("fragrant", [1])
("frail", [8])
("frailst", [1])
("frailty", [6])
("frame", [15])
("framed", [7])
("frameslet", [1])
("framing", [1])
("frampold", [1])
("france", [19])
("frances", [1])
("franchise", [1])
("francis", [20])
("francisca", [3])
("francisco", [6])
("frank", [1])
("frankfort", [1])
("franklins", [2])
("frankly", [3])
("frantic", [5])
("fraud", [1])
("fraught", [5])
("fraughtage", [2])
("fraughting", [1])
("fray", [5])
("frayed", [1])
("frays", [1])
("freckled", [1])
("frederick", [31])
("free", [66])
("freed", [2])
("freedom", [15])
("freely", [20])
("freeness", [1])
("freer", [2])
("frees", [1])
("freestonecolourd", [1])
("freet", [1])
("freeze", [5])
("freezing", [1])
("french", [16])
("frenchman", [14])
("frenzy", [7])
("frenzys", [1])
("frequent", [2])
("fresh", [41])
("freshbrook", [1])
("fresher", [3])
("freshes", [1])
("freshest", [2])
("freshly", [5])
("freshness", [2])
("freshnew", [1])
("fret", [2])
("frets", [2])
("fretted", [2])
("fretten", [1])
("fretting", [2])
("friar", [87])
("friars", [2])
("friday", [1])
("fridays", [2])
("friend", [133])
("friended", [2])
("friendly", [11])
("friends", [92])
("friendship", [13])
("friendships", [1])
("fright", [11])
("frighted", [5])
("frightening", [1])
("frights", [3])
("fringe", [1])
("fringed", [1])
("fringes", [1])
("frippery", [1])
("frisk", [1])
("fritters", [1])
("frivolous", [1])
("frize", [1])
("frogmore", [4])
("frolic", [1])
("from", [796])
("frommay", [1])
("froms", [2])
("fromt", [1])
("front", [3])
("fronting", [1])
("frost", [5])
("frosts", [2])
("frosty", [1])
("froth", [23])
("froward", [8])
("frown", [21])
("frowning", [5])
("frowns", [3])
("froze", [1])
("frozen", [3])
("fructify", [1])
("frugal", [2])
("fruit", [10])
("fruitdish", [1])
("fruitful", [5])
("fruitless", [1])
("fruits", [1])
("frush", [1])
("frustrate", [1])
("frutify", [1])
("fry", [4])
("fuel", [1])
("fuerza", [1])
("fulfil", [3])
("fulfilld", [1])
("fulfilled", [2])
("fulfilling", [1])
("fulfills", [1])
("full", [129])
("fullacornd", [1])
("fullam", [1])
("fullgorged", [1])
("fullhearted", [1])
("fullwingd", [1])
("fully", [3])
("fulness", [1])
("fulsome", [2])
("fumbles", [1])
("fume", [1])
("fumes", [2])
("fun", [4])
("function", [6])
("functions", [4])
("funeral", [2])
("fur", [1])
("furious", [3])
("furlongs", [2])
("furnace", [1])
("furnaces", [1])
("furnish", [7])
("furnishd", [5])
("furnished", [7])
("furniture", [1])
("furrd", [1])
("furred", [2])
("furrow", [1])
("further", [50])
("furtherance", [1])
("furtherer", [1])
("furthermore", [2])
("furthest", [2])
("fury", [18])
("furze", [1])
("furzes", [1])
("fustian", [2])
("fusty", [2])
("future", [3])
("g", [1])
("gabble", [2])
("gaberdine", [3])
("gabriels", [1])
("gaged", [1])
("gagged", [2])
("gaging", [1])
("gailia", [1])
("gain", [18])
("gaind", [4])
("gained", [1])
("gainer", [1])
("gains", [4])
("gainsay", [2])
("gainsaying", [1])
("gainst", [25])
("gait", [14])
("gaitist", [1])
("galathe", [1])
("gale", [1])
("galen", [2])
("gales", [1])
("gall", [11])
("gallant", [23])
("gallantry", [1])
("gallants", [7])
("galld", [2])
("galled", [2])
("galledmightst", [1])
("gallery", [2])
("galleys", [2])
("gallia", [7])
("gallian", [1])
("galliard", [3])
("galliases", [1])
("gallimaufry", [2])
("galling", [1])
("gallop", [3])
("gallops", [2])
("gallows", [9])
("gallowses", [1])
("galls", [1])
("gambold", [1])
("gambols", [2])
("game", [9])
("games", [1])
("gamesome", [2])
("gamester", [5])
("gamut", [5])
("gan", [1])
("ganymede", [9])
("gaol", [6])
("gaoler", [35])
("gaolers", [3])
("gap", [4])
("gape", [2])
("gaping", [4])
("gaps", [1])
("gar", [30])
("garbage", [1])
("garcon", [1])
("garde", [1])
("garden", [18])
("gardenhouse", [2])
("gardens", [1])
("gardon", [4])
("gargantuas", [1])
("garland", [4])
("garlands", [1])
("garlic", [2])
("garment", [14])
("garments", [28])
("garners", [1])
("garnish", [1])
("garnishd", [1])
("garnished", [1])
("garrisond", [1])
("garter", [16])
("gartered", [1])
("garters", [2])
("gash", [2])
("gaskins", [1])
("gasp", [2])
("gasping", [1])
("gat", [1])
("gate", [26])
("gates", [22])
("gather", [9])
("gatherd", [2])
("gathering", [1])
("gaudeo", [1])
("gaudy", [2])
("gauge", [1])
("gaul", [1])
("gauntlet", [1])
("gave", [64])
("gavest", [2])
("gavet", [1])
("gawds", [2])
("gay", [1])
("gaze", [9])
("gazed", [2])
("gazer", [1])
("gazes", [3])
("gazing", [8])
("gear", [5])
("geck", [2])
("geese", [3])
("geld", [3])
("gelded", [2])
("gelding", [1])
("gelida", [1])
("gelt", [1])
("gem", [1])
("geminy", [1])
("gems", [1])
("genders", [1])
("general", [35])
("generally", [4])
("generals", [2])
("generation", [7])
("generations", [1])
